Platform,Year,Genre,Publisher,NA_Sales
Wii,nan,Shooter,Disney Interactive Studios,0.1
X360,2016.0,Action,Warner Bros. Interactive Entertainment,0.04
GC,2002.0,Shooter,BAM! Entertainment,0.08
PS3,2009.0,Misc,MTV Games,0.1
DS,2008.0,Misc,Konami Digital Entertainment,0.1
DS,2009.0,Sports,Activision,0.1
Wii,2010.0,Action,Ubisoft,0.07
DC,2000.0,Adventure,Sega,0.0
PS2,2006.0,Misc,Sony Computer Entertainment,0.05
DS,2009.0,Sports,Sega,0.0
XB,2003.0,Shooter,Electronic Arts,0.08
PS,2001.0,Adventure,Take-Two Interactive,0.06
PS,1999.0,Racing,Konami Digital Entertainment,0.06
PS2,2007.0,Role-Playing,Square Enix,0.0
DS,2007.0,Adventure,Activision,0.09
XB,2004.0,Fighting,Vivendi Games,0.08
PS,1995.0,Strategy,Sony Computer Entertainment,0.01
PS,1998.0,Adventure,Take-Two Interactive,0.06
PS2,2009.0,Fighting,Namco Bandai Games,0.0
PS3,2012.0,Adventure,5pb,0.0
GBA,2004.0,Misc,nan,0.08
PS2,2002.0,Racing,Empire Interactive,0.05
SAT,1995.0,Role-Playing,Sega,0.0
PSP,2006.0,Misc,Activision,0.1
3DS,2014.0,Role-Playing,Namco Bandai Games,0.0
PS3,2009.0,Misc,Konami Digital Entertainment,0.07
PSP,2012.0,Action,Ubisoft Annecy,0.0
Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.1
GBA,2002.0,Shooter,Activision,0.08
PSV,2014.0,Fighting,Arc System Works,0.06
PS,1999.0,Strategy,Namco Bandai Games,0.06
PSV,2016.0,Action,Tecmo Koei,0.0
PSV,2014.0,Action,Xseed Games,0.04
PSP,2012.0,Sports,Namco Bandai Games,0.0
DS,2009.0,Simulation,DreamCatcher Interactive,0.1
PS2,2006.0,Sports,Konami Digital Entertainment,0.0
WiiU,2015.0,Platform,Yacht Club Games,0.06
PSP,2010.0,Strategy,Sony Computer Entertainment,0.0
X360,2011.0,Action,Kalypso Media,0.06
DS,2006.0,Action,Activision,0.1
XB,2005.0,Shooter,Electronic Arts,0.08
DS,2009.0,Simulation,Ubisoft,0.1
PS,1995.0,Shooter,Sony Computer Entertainment,0.03
PSP,2012.0,Action,Namco Bandai Games,0.0
PSV,2014.0,Role-Playing,Ubisoft,0.0
PS3,2010.0,Misc,Sony Computer Entertainment,0.0
SNES,1995.0,Role-Playing,Namco Bandai Games,0.0
Wii,2008.0,Simulation,Hudson Soft,0.06
PSP,2011.0,Action,Konami Digital Entertainment,0.0
XB,2005.0,Sports,Activision,0.08
PSP,2010.0,Fighting,Konami Digital Entertainment,0.0
Wii,2011.0,Sports,Tecmo Koei,0.05
GBA,2003.0,Simulation,Zoo Digital Publishing,0.08
PS,2000.0,Sports,THQ,0.06
PS,1995.0,Adventure,Acclaim Entertainment,0.0
X360,2006.0,Sports,Konami Digital Entertainment,0.09
Wii,2006.0,Misc,Namco Bandai Games,0.0
DS,2011.0,Platform,Activision,0.1
SNES,1995.0,Role-Playing,ASCII Entertainment,0.0
DS,2005.0,Sports,Konami Digital Entertainment,0.0
PS2,2002.0,Sports,Midway Games,0.05
DS,2006.0,Role-Playing,Rising Star Games,0.07
PS2,2010.0,Sports,Konami Digital Entertainment,0.0
DS,2008.0,Misc,Cave,0.1
DS,2010.0,Misc,505 Games,0.1
PS3,2009.0,Platform,Ubisoft,0.09
Wii,2008.0,Misc,D3Publisher,0.09
PS2,2005.0,Sports,Take-Two Interactive,0.05
PSP,2006.0,Sports,Enterbrain,0.0
PSP,2012.0,Action,Spike,0.0
XB,2003.0,Fighting,Capcom,0.08
PS3,2015.0,Action,Little Orbit,0.02
PS3,2014.0,Action,Namco Bandai Games,0.0
DS,2007.0,Simulation,Konami Digital Entertainment,0.0
PSP,2007.0,Strategy,LucasArts,0.09
DS,2009.0,Sports,Ubisoft,0.1
GC,2003.0,Sports,Konami Digital Entertainment,0.0
XB,2003.0,Platform,Acclaim Entertainment,0.08
PS2,2003.0,Racing,Electronic Arts,0.05
PSV,2015.0,Action,Namco Bandai Games,0.0
XB,2005.0,Action,Hip Interactive,0.08
XB,2005.0,Sports,Zoo Digital Publishing,0.08
DS,2009.0,Adventure,JoWood Productions,0.08
XB,2004.0,Shooter,Ignition Entertainment,0.08
Wii,2013.0,Platform,Ubisoft,0.0
PS2,2004.0,Racing,Take-Two Interactive,0.05
Wii,2012.0,Action,Nintendo,0.0
Wii,2010.0,Sports,Ghostlight,0.0
DS,2009.0,Sports,Namco Bandai Games,0.0
GBA,2005.0,Racing,THQ,0.07
X360,2011.0,Misc,Ubisoft,0.1
PS2,2005.0,Sports,Tecmo Koei,0.02
PSV,2011.0,Action,Square Enix,0.05
PS2,2005.0,Platform,Konami Digital Entertainment,0.05
DS,2010.0,Role-Playing,Namco Bandai Games,0.0
DS,2008.0,Puzzle,Square Enix,0.09
PS3,2009.0,Racing,PQube,0.1
X360,2008.0,Action,Sega,0.09
PS2,2010.0,Platform,D3Publisher,0.05
GC,2003.0,Shooter,Vivendi Games,0.08
PC,2009.0,Adventure,Deep Silver,0.0
GC,2005.0,Action,Ubisoft,0.08
DS,2009.0,Misc,DreamCatcher Interactive,0.1
PS3,nan,Action,Warner Bros. Interactive Entertainment,0.09
PS2,2001.0,Adventure,LucasArts,0.05
PS3,2009.0,Adventure,Codemasters,0.06
PS3,2014.0,Adventure,Telltale Games,0.05
N64,2000.0,Racing,Nintendo,0.0
Wii,2010.0,Misc,Ubisoft,0.1
PSP,2006.0,Adventure,Sony Computer Entertainment,0.0
DS,2009.0,Adventure,Konami Digital Entertainment,0.1
PS3,2013.0,Shooter,Namco Bandai Games,0.0
PS3,2012.0,Action,Namco Bandai Games,0.0
Wii,2009.0,Racing,Konami Digital Entertainment,0.09
DS,2011.0,Sports,Take-Two Interactive,0.1
PSP,2005.0,Sports,Sony Computer Entertainment,0.1
DS,2008.0,Racing,Black Bean Games,0.1
DS,2011.0,Puzzle,Mastertronic,0.05
DS,2007.0,Puzzle,Sega,0.1
3DS,2014.0,Role-Playing,Atlus,0.0
PSP,2006.0,Racing,Sony Computer Entertainment,0.0
Wii,2007.0,Misc,Hudson Soft,0.0
Wii,2008.0,Adventure,CDV Software Entertainment,0.09
PS2,2002.0,Simulation,Sony Computer Entertainment,0.05
GBA,2003.0,Racing,Zoo Digital Publishing,0.07
PC,2004.0,Strategy,Activision,0.0
Wii,2011.0,Action,Warner Bros. Interactive Entertainment,0.06
X360,2014.0,Action,Konami Digital Entertainment,0.02
PS3,2010.0,Fighting,Konami Digital Entertainment,0.1
XB,2003.0,Action,Microids,0.08
PS2,2002.0,Sports,THQ,0.02
X360,2010.0,Platform,Activision,0.09
DS,nan,Sports,nan,0.0
PS,1995.0,Shooter,Acclaim Entertainment,0.06
DS,2007.0,Adventure,Midway Games,0.09
3DS,2013.0,Role-Playing,Level 5,0.0
GBA,2004.0,Role-Playing,Sting,0.07
PS3,2014.0,Role-Playing,Deep Silver,0.02
GBA,2004.0,Simulation,Mastiff,0.07
PS2,2003.0,Fighting,505 Games,0.05
PSP,2004.0,Misc,Sony Computer Entertainment,0.0
Wii,2009.0,Misc,Majesco Entertainment,0.09
DS,2010.0,Action,SouthPeak Games,0.1
PSP,2007.0,Simulation,Konami Digital Entertainment,0.09
DS,2009.0,Action,D3Publisher,0.09
XOne,2015.0,Shooter,Rebellion Developments,0.04
XB,2003.0,Adventure,Ubisoft,0.08
X360,2008.0,Sports,Midway Games,0.08
PS2,2005.0,Action,Sony Computer Entertainment,0.05
PS,1999.0,Strategy,Konami Digital Entertainment,0.06
PS,1995.0,Fighting,Atlus,0.0
3DS,2012.0,Action,Ubisoft Annecy,0.0
Wii,2007.0,Shooter,Electronic Arts,0.06
PSP,2011.0,Adventure,Kadokawa Shoten,0.0
DS,2010.0,Misc,Take-Two Interactive,0.08
PS3,2010.0,Misc,Sony Computer Entertainment,0.09
DS,2008.0,Action,Eidos Interactive,0.1
PS4,2015.0,Role-Playing,Namco Bandai Games,0.0
PSP,2011.0,Misc,Broccoli,0.0
DS,2006.0,Misc,Zoo Digital Publishing,0.1
DS,2008.0,Strategy,Sega,0.0
XB,2004.0,Racing,Codemasters,0.08
GBA,2002.0,Racing,Ubisoft,0.07
DC,1999.0,Fighting,SNK,0.0
XB,2005.0,Sports,Electronic Arts,0.08
Wii,2010.0,Misc,THQ,0.04
PSP,2011.0,Strategy,Namco Bandai Games,0.0
DS,2007.0,Simulation,Konami Digital Entertainment,0.0
PSP,2007.0,Strategy,Atari,0.09
PS,1998.0,Fighting,Acclaim Entertainment,0.06
XB,2004.0,Racing,THQ,0.08
DS,2011.0,Strategy,Take-Two Interactive,0.08
PSP,2009.0,Misc,PM Studios,0.09
DS,2009.0,Misc,Majesco Entertainment,0.09
DS,2008.0,Sports,Pinnacle,0.0
PS,1995.0,Action,Core Design Ltd.,0.06
DC,1999.0,Adventure,Activision,0.0
PSP,2008.0,Role-Playing,Sting,0.05
Wii,2009.0,Action,505 Games,0.1
PSP,2007.0,Action,Activision,0.09
XB,2003.0,Fighting,Capcom,0.08
Wii,2012.0,Role-Playing,Level 5,0.0
PS3,2011.0,Action,Konami Digital Entertainment,0.0
GC,2002.0,Action,Virgin Interactive,0.08
DS,2007.0,Misc,Paon,0.0
PS,1999.0,Action,Eidos Interactive,0.06
Wii,2009.0,Strategy,Namco Bandai Games,0.0
Wii,2008.0,Misc,Activision,0.09
DS,2007.0,Fighting,505 Games,0.09
DS,2007.0,Misc,Shogakukan,0.0
Wii,2009.0,Action,Avanquest,0.05
PS2,2003.0,Racing,Midway Games,0.05
GC,2006.0,Role-Playing,Unknown,0.06
PS2,2002.0,Fighting,Eidos Interactive,0.04
XOne,2015.0,Sports,Konami Digital Entertainment,0.03
XB,2001.0,Sports,THQ,0.08
DS,2010.0,Adventure,Konami Digital Entertainment,0.0
DS,nan,Simulation,Unknown,0.09
PS3,2014.0,Action,Tecmo Koei,0.05
DS,2006.0,Platform,D3Publisher,0.09
X360,2007.0,Sports,Ubisoft,0.09
PSP,2009.0,Adventure,Idea Factory,0.0
GC,2003.0,Sports,Electronic Arts,0.08
X360,2009.0,Role-Playing,Bethesda Softworks,0.09
X360,2011.0,Misc,Activision,0.07
DS,2009.0,Misc,AQ Interactive,0.08
PS3,2007.0,Sports,Sega,0.0
XB,2006.0,Action,Activision,0.08
PS2,2002.0,Shooter,Virgin Interactive,0.05
PSP,2013.0,Role-Playing,Namco Bandai Games,0.0
PC,2004.0,Shooter,Activision,0.05
PS2,2006.0,Platform,Midway Games,0.05
XB,2005.0,Shooter,SCi,0.08
GC,2002.0,Action,Activision,0.08
PS2,2005.0,Role-Playing,Tecmo Koei,0.02
DS,2006.0,Action,Nintendo,0.0
Wii,2008.0,Adventure,Atari,0.09
X360,2014.0,Racing,Codemasters,0.03
PS3,2007.0,Misc,Activision,0.08
PS4,2015.0,Role-Playing,Deep Silver,0.07
PS2,2009.0,Misc,Activision,0.05
PS,1996.0,Sports,U.S. Gold,0.06
Wii,2008.0,Sports,Activision,0.09
GC,2003.0,Platform,Take-Two Interactive,0.08
Wii,2008.0,Fighting,Capcom,0.0
X360,2011.0,Misc,505 Games,0.08
SAT,1995.0,Shooter,Acclaim Entertainment,0.0
DS,2012.0,Action,Namco Bandai Games,0.0
GC,2002.0,Sports,Sega,0.08
PC,2016.0,Strategy,Sega,0.0
PSP,2010.0,Shooter,Ubisoft,0.07
PS,2000.0,Misc,Vivendi Games,0.06
DS,2009.0,Role-Playing,Namco Bandai Games,0.06
PS,1999.0,Simulation,Avalon Interactive,0.06
PC,2012.0,Action,Activision,0.07
X360,2012.0,Racing,Activision,0.09
DS,2006.0,Puzzle,Zoo Digital Publishing,0.09
PS3,2012.0,Action,Konami Digital Entertainment,0.04
Wii,2009.0,Misc,505 Games,0.09
PS2,2001.0,Role-Playing,Ubisoft,0.05
PSV,2011.0,Role-Playing,Square Enix,0.0
DS,2010.0,Puzzle,PopCap Games,0.0
DS,2010.0,Misc,MTV Games,0.09
DS,2006.0,Simulation,Konami Digital Entertainment,0.0
SAT,1996.0,Role-Playing,Micro Cabin,0.0
GBA,2004.0,Action,Activision,0.07
X360,2008.0,Sports,Electronic Arts,0.09
PS2,2007.0,Action,Activision,0.05
XOne,2015.0,Sports,Electronic Arts,0.08
DS,2008.0,Action,Activision,0.09
X360,2006.0,Shooter,Atari,0.07
DS,2009.0,Puzzle,Destineer,0.09
PSP,2010.0,Simulation,D3Publisher,0.0
XB,2002.0,Sports,Activision,0.08
XB,2004.0,Fighting,Ignition Entertainment,0.08
PS2,2005.0,Platform,Global Star,0.05
SAT,1997.0,Shooter,Namco Bandai Games,0.0
PS,2001.0,Racing,Acclaim Entertainment,0.06
Wii,2008.0,Racing,Activision,0.09
PS,1998.0,Action,Jaleco,0.03
XB,2004.0,Role-Playing,Ubisoft,0.08
Wii,2007.0,Role-Playing,Tecmo Koei,0.08
Wii,2008.0,Sports,Activision,0.09
X360,2010.0,Racing,Deep Silver,0.08
DS,2007.0,Misc,Namco Bandai Games,0.0
PS2,2004.0,Shooter,Zoo Digital Publishing,0.05
X360,2010.0,Strategy,Compile Heart,0.09
GBA,2001.0,Strategy,Nintendo,0.0
N64,1998.0,Misc,GameTek,0.08
N64,2000.0,Platform,Ubisoft,0.08
N64,2001.0,Role-Playing,THQ,0.08
PS3,2012.0,Fighting,Aqua Plus,0.05
N64,1998.0,Sports,Crave Entertainment,0.08
N64,2000.0,Racing,Infogrames,0.08
N64,1997.0,Fighting,Natsume,0.08
N64,1997.0,Sports,Konami Digital Entertainment,0.0
N64,1998.0,Action,Infogrames,0.08
PS3,2008.0,Shooter,Activision,0.09
N64,1998.0,Racing,Ocean,0.08
N64,1998.0,Sports,Interplay,0.08
PS,1999.0,Fighting,Infogrames,0.06
PC,2010.0,Action,Electronic Arts,0.08
DS,2009.0,Misc,Avanquest,0.0
GBA,2002.0,Platform,Ubisoft,0.07
Wii,2008.0,Sports,Oxygen Interactive,0.09
PS3,2011.0,Fighting,Capcom,0.0
DS,2008.0,Adventure,Oxygen Interactive,0.08
PS,2001.0,Action,3DO,0.06
GBA,2003.0,Action,Ubisoft,0.07
PC,2011.0,Action,Electronic Arts,0.05
X360,2005.0,Sports,Take-Two Interactive,0.09
DC,1999.0,Fighting,Capcom,0.0
PSP,2006.0,Sports,Midway Games,0.09
PS2,2001.0,Role-Playing,Metro 3D,0.05
PS,1999.0,Strategy,LEGO Media,0.06
XB,2004.0,Shooter,Konami Digital Entertainment,0.07
PS3,2014.0,Fighting,Namco Bandai Games,0.06
PS,1997.0,Simulation,Sony Computer Entertainment,0.06
PS4,2015.0,Role-Playing,Tecmo Koei,0.01
3DS,2011.0,Action,THQ,0.07
XB,2003.0,Action,THQ,0.07
XB,2004.0,Shooter,Ubisoft,0.07
DS,2005.0,Simulation,Marvelous Interactive,0.0
DS,2007.0,Fighting,Sega,0.0
XB,2005.0,Adventure,Atari,0.07
PS3,2014.0,Racing,Deep Silver,0.09
DS,2007.0,Misc,Benesse,0.0
XB,2006.0,Platform,Activision,0.07
XB,2002.0,Puzzle,Microsoft Game Studios,0.07
PS3,2015.0,Role-Playing,Namco Bandai Games,0.0
PS,1994.0,Role-Playing,Sony Computer Entertainment,0.0
PS4,2015.0,Action,D3Publisher,0.0
Wii,2012.0,Sports,Konami Digital Entertainment,0.0
PS,1997.0,Racing,Codemasters,0.06
Wii,2011.0,Misc,505 Games,0.08
XB,2005.0,Sports,Take-Two Interactive,0.07
DC,2000.0,Adventure,Sega,0.0
PS3,2010.0,Misc,Black Bean Games,0.05
SAT,1995.0,Misc,Jaleco,0.0
PS3,2011.0,Action,THQ,0.04
DS,2006.0,Action,Ubisoft,0.08
XB,2003.0,Misc,Microsoft Game Studios,0.07
SNES,1995.0,Racing,Media Rings,0.0
PSP,2006.0,Racing,Sega,0.0
PSV,2012.0,Role-Playing,Namco Bandai Games,0.0
3DS,2011.0,Action,Activision,0.07
DS,2009.0,Simulation,Ubisoft,0.09
X360,2012.0,Shooter,Konami Digital Entertainment,0.06
X360,nan,Action,Warner Bros. Interactive Entertainment,0.08
PC,1999.0,Strategy,Microsoft Game Studios,0.01
PC,2010.0,Strategy,THQ,0.08
XB,2005.0,Action,Vivendi Games,0.07
X360,2007.0,Adventure,Ubisoft,0.07
PC,2014.0,Racing,Codemasters,0.0
Wii,2007.0,Action,Game Factory,0.07
PSV,2014.0,Adventure,Type-Moon,0.0
PS2,2008.0,Adventure,Kadokawa Shoten,0.0
3DS,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.09
DS,2011.0,Adventure,City Interactive,0.06
DS,2010.0,Puzzle,THQ,0.09
XOne,2015.0,Racing,Milestone S.r.l.,0.04
Wii,2007.0,Fighting,Takara Tomy,0.0
GC,2001.0,Misc,Kemco,0.08
DS,2009.0,Misc,Nintendo,0.0
X360,2010.0,Sports,Activision,0.09
PS2,2003.0,Platform,Gotham Games,0.05
SAT,1996.0,Fighting,SNK,0.0
X360,2010.0,Role-Playing,JoWood Productions,0.03
X360,2011.0,Racing,D3Publisher,0.07
PS2,2002.0,Sports,Electronic Arts,0.0
DS,2009.0,Shooter,Enjoy Gaming ltd.,0.09
X360,2011.0,Misc,THQ,0.05
XB,2004.0,Action,Ubisoft,0.07
PSP,2011.0,Role-Playing,Square Enix,0.0
PSP,2009.0,Sports,Take-Two Interactive,0.09
DS,2008.0,Simulation,Deep Silver,0.08
Wii,2010.0,Adventure,Activision,0.08
PC,2009.0,Racing,Electronic Arts,0.0
GBA,2004.0,Adventure,Nintendo,0.0
Wii,2009.0,Action,D3Publisher,0.09
X360,2011.0,Sports,Deep Silver,0.05
DS,2008.0,Adventure,Alchemist,0.0
PS2,2004.0,Simulation,Global Star,0.05
PS,2001.0,Racing,TDK Mediactive,0.05
PS4,2015.0,Fighting,Capcom,0.0
Wii,2009.0,Simulation,Activision,0.09
3DS,2011.0,Platform,Ubisoft,0.05
DS,2008.0,Simulation,"Destination Software, Inc",0.09
DS,2009.0,Puzzle,Rising Star Games,0.08
PC,2016.0,Adventure,Square Enix,0.0
3DS,2011.0,Misc,Crave Entertainment,0.09
PS3,2016.0,Role-Playing,Unknown,0.0
PSP,2006.0,Action,Capcom,0.08
XB,2004.0,Racing,Activision,0.07
PS,1996.0,Shooter,Activision,0.05
3DS,2011.0,Action,Sega,0.06
PSP,2008.0,Role-Playing,Nippon Ichi Software,0.05
DS,2007.0,Action,Namco Bandai Games,0.1
PS2,2005.0,Action,Sony Computer Entertainment,0.05
X360,2013.0,Simulation,Microsoft Game Studios,0.02
PS2,2007.0,Racing,Capcom,0.05
DS,2006.0,Adventure,505 Games,0.06
PS,1998.0,Racing,MTO,0.0
DS,2010.0,Sports,Activision,0.09
SNES,1995.0,Sports,Asmik Corp,0.0
GBA,2004.0,Platform,Nintendo,0.0
XB,2002.0,Shooter,BAM! Entertainment,0.07
PS,1997.0,Shooter,Interplay Productions,0.05
X360,2009.0,Misc,Disney Interactive Studios,0.09
Wii,2008.0,Shooter,Eidos Interactive,0.09
XOne,2015.0,Action,Capcom,0.07
DS,2011.0,Sports,Take-Two Interactive,0.09
PS2,2007.0,Role-Playing,Sega,0.0
PS,1996.0,Fighting,Asmik Ace Entertainment,0.0
PC,2015.0,Role-Playing,inXile Entertainment,0.02
PS,1998.0,Role-Playing,From Software,0.01
DS,nan,Role-Playing,Unknown,0.0
DS,2008.0,Action,Electronic Arts,0.09
PSP,2009.0,Fighting,Namco Bandai Games,0.09
DS,2008.0,Misc,Playlogic Game Factory,0.09
Wii,2007.0,Action,Codemasters,0.08
X360,2009.0,Action,Warner Bros. Interactive Entertainment,0.09
DS,2005.0,Racing,Zoo Digital Publishing,0.09
XB,2006.0,Platform,Vivendi Games,0.07
PS2,2004.0,Fighting,505 Games,0.05
X360,2010.0,Action,Electronic Arts,0.09
PS3,2011.0,Racing,Activision,0.09
PS,1997.0,Adventure,Psygnosis,0.05
PS2,2001.0,Racing,Rage Software,0.05
PSV,2013.0,Sports,Konami Digital Entertainment,0.0
PSV,2013.0,Fighting,Tecmo Koei,0.0
PS,1996.0,Puzzle,Konami Digital Entertainment,0.0
DS,2007.0,Role-Playing,Namco Bandai Games,0.09
XB,2003.0,Racing,THQ,0.07
DS,2007.0,Sports,Namco Bandai Games,0.0
GBA,2002.0,Fighting,Banpresto,0.05
Wii,2011.0,Misc,Rising Star Games,0.06
PS3,2007.0,Misc,Sony Computer Entertainment,0.0
PC,2011.0,Action,Activision,0.05
Wii,2009.0,Simulation,THQ,0.09
DS,2008.0,Simulation,Nintendo,0.09
PSV,2012.0,Adventure,Gust,0.0
PS2,2006.0,Role-Playing,505 Games,0.0
X360,2011.0,Action,Crave Entertainment,0.09
PSP,2012.0,Role-Playing,Image Epoch,0.0
Wii,2009.0,Simulation,Eidos Interactive,0.04
GBA,2006.0,Platform,Konami Digital Entertainment,0.07
GBA,2002.0,Shooter,BAM! Entertainment,0.07
GC,2004.0,Sports,Konami Digital Entertainment,0.0
XB,2002.0,Simulation,Microsoft Game Studios,0.05
Wii,nan,Adventure,Unknown,0.09
DS,2007.0,Strategy,Ghostlight,0.08
DS,2009.0,Action,Blast! Entertainment Ltd,0.09
PS,1997.0,Fighting,Capcom,0.0
DS,2010.0,Misc,Conspiracy Entertainment,0.09
DS,2011.0,Role-Playing,Namco Bandai Games,0.0
DS,2010.0,Sports,Konami Digital Entertainment,0.0
PSP,2006.0,Action,Ubisoft,0.08
DS,2008.0,Strategy,Rising Star Games,0.07
X360,2011.0,Misc,Ubisoft,0.09
X360,2007.0,Action,Tecmo Koei,0.08
3DS,2011.0,Fighting,Deep Silver,0.07
DS,2010.0,Simulation,Ubisoft,0.08
3DS,2014.0,Action,Disney Interactive Studios,0.01
XB,2002.0,Racing,THQ,0.07
DS,2009.0,Simulation,Konami Digital Entertainment,0.0
PS4,2014.0,Role-Playing,Nippon Ichi Software,0.05
DS,2006.0,Strategy,Ignition Entertainment,0.09
DS,2011.0,Adventure,GSP,0.05
3DS,2014.0,Sports,Namco Bandai Games,0.0
XB,2002.0,Action,Activision,0.07
X360,2011.0,Shooter,Square Enix,0.07
XOne,2016.0,Action,Microsoft Game Studios,0.06
PSP,2006.0,Racing,Electronic Arts,0.09
PC,2007.0,Shooter,Microsoft Game Studios,0.01
PS2,2002.0,Racing,Electronic Arts,0.05
DS,2007.0,Misc,Namco Bandai Games,0.0
XB,2005.0,Simulation,Ubisoft,0.07
X360,2010.0,Misc,Deep Silver,0.0
PSV,2013.0,Action,Namco Bandai Games,0.0
PS,1998.0,Strategy,ArtDink,0.0
Wii,2011.0,Action,Majesco Entertainment,0.09
PS,2000.0,Action,Sony Computer Entertainment,0.05
PSP,2010.0,Adventure,Tecmo Koei,0.0
GC,2005.0,Adventure,Activision,0.07
3DS,2016.0,Action,Namco Bandai Games,0.0
PS2,2003.0,Sports,Tecmo Koei,0.0
DS,nan,Role-Playing,Square Enix,0.0
Wii,2011.0,Misc,MTV Games,0.09
X360,2009.0,Shooter,Phantom EFX,0.09
XB,2002.0,Misc,Microsoft Game Studios,0.07
PC,2010.0,Action,Take-Two Interactive,0.0
PS2,2006.0,Action,THQ,0.05
Wii,2009.0,Sports,Activision,0.09
PC,2011.0,Puzzle,Focus Home Interactive,0.0
PS3,2011.0,Misc,Ubisoft,0.05
PC,2014.0,Role-Playing,Deep Silver,0.0
PC,2011.0,Strategy,Kalypso Media,0.07
GC,2005.0,Platform,Namco Bandai Games,0.07
PS3,2010.0,Misc,Sony Computer Entertainment,0.0
X360,2009.0,Shooter,Evolved Games,0.08
GC,2002.0,Fighting,Rage Software,0.07
PS4,2016.0,Action,Namco Bandai Games,0.0
XB,2004.0,Racing,Eidos Interactive,0.07
PC,2006.0,Strategy,Sega,0.0
XB,2002.0,Sports,Midway Games,0.07
DS,2009.0,Action,Hudson Soft,0.0
XB,2005.0,Action,Vivendi Games,0.07
PS2,2003.0,Racing,Acclaim Entertainment,0.05
Wii,2011.0,Misc,Electronic Arts,0.02
PS4,2016.0,Fighting,Deep Silver,0.04
SAT,1998.0,Strategy,NCS,0.0
DS,2008.0,Sports,Electronic Arts,0.07
PSP,2012.0,Adventure,Kadokawa Shoten,0.0
3DS,2012.0,Action,Namco Bandai Games,0.0
DS,2009.0,Action,Namco Bandai Games,0.0
PS,1998.0,Strategy,Electronic Arts,0.05
Wii,2008.0,Action,Rising Star Games,0.09
PS,2001.0,Strategy,Success,0.05
PS,1997.0,Action,Sony Computer Entertainment,0.05
SNES,1995.0,Role-Playing,Nintendo,0.0
3DS,2013.0,Platform,Namco Bandai Games,0.05
WiiU,2014.0,Action,Activision,0.08
PS2,2001.0,Role-Playing,From Software,0.02
PSP,2006.0,Sports,Midway Games,0.09
PSP,2010.0,Sports,Activision,0.08
GBA,2002.0,Action,THQ,0.07
X360,2010.0,Sports,505 Games,0.09
DS,2008.0,Strategy,Zoo Digital Publishing,0.09
PS2,2004.0,Role-Playing,Sega,0.05
XB,2002.0,Racing,THQ,0.07
PS2,2004.0,Platform,Take-Two Interactive,0.05
PS2,2004.0,Shooter,Konami Digital Entertainment,0.05
PS,1995.0,Strategy,Microprose,0.05
X360,2008.0,Shooter,Valcon Games,0.06
DS,2006.0,Adventure,THQ,0.08
SAT,1998.0,Sports,Sega,0.0
XB,2003.0,Sports,Midway Games,0.07
GBA,2005.0,Action,Vivendi Games,0.07
DS,2005.0,Role-Playing,Namco Bandai Games,0.0
X360,2015.0,Action,Little Orbit,0.02
PSP,2005.0,Fighting,Sony Computer Entertainment,0.0
Wii,2009.0,Sports,Hudson Entertainment,0.09
PS2,2005.0,Platform,Majesco Entertainment,0.05
PSP,2008.0,Adventure,Capcom,0.08
PS,2001.0,Sports,Namco Bandai Games,0.0
PSP,2005.0,Role-Playing,Namco Bandai Games,0.08
PSV,2016.0,Action,Namco Bandai Games,0.0
WiiU,2013.0,Action,Activision,0.05
PS4,2015.0,Action,Ubisoft,0.0
PS2,2000.0,Sports,Konami Digital Entertainment,0.05
PSP,2012.0,Adventure,Broccoli,0.0
DS,2010.0,Platform,Warner Bros. Interactive Entertainment,0.09
GC,2002.0,Racing,Electronic Arts,0.07
XB,2005.0,Racing,Take-Two Interactive,0.07
SAT,1995.0,Misc,Sega,0.0
PS2,2004.0,Fighting,Atari,0.05
DS,2005.0,Platform,THQ,0.07
PS2,2009.0,Misc,Take-Two Interactive,0.05
3DS,2014.0,Role-Playing,Atlus,0.07
PSP,2010.0,Platform,Nippon Ichi Software,0.05
Wii,2009.0,Sports,Destineer,0.09
PS4,2015.0,Action,Capcom,0.01
PS,1995.0,Simulation,Electronic Arts,0.05
PSP,2008.0,Puzzle,Sony Computer Entertainment,0.0
PS2,2003.0,Sports,Atari,0.05
Wii,2011.0,Action,Activision,0.07
Wii,2008.0,Sports,505 Games,0.09
XB,2005.0,Misc,Crave Entertainment,0.07
GC,2004.0,Shooter,O3 Entertainment,0.07
PSV,2016.0,Action,Warner Bros. Interactive Entertainment,0.02
SAT,1998.0,Sports,Sega,0.0
DS,2005.0,Puzzle,Zoo Digital Publishing,0.09
XB,2005.0,Action,Microsoft Game Studios,0.07
DS,2009.0,Action,Mindscape,0.08
PSV,2014.0,Action,Namco Bandai Games,0.0
PS,1996.0,Simulation,Sony Computer Entertainment,0.05
PSP,2010.0,Adventure,Idea Factory,0.0
DS,2004.0,Puzzle,Ignition Entertainment,0.0
DS,2011.0,Fighting,Namco Bandai Games,0.0
PS2,2007.0,Strategy,Konami Digital Entertainment,0.05
3DS,2012.0,Puzzle,Nintendo,0.09
DS,2009.0,Puzzle,Electronic Arts,0.08
PS,2001.0,Role-Playing,Atlus,0.0
XB,2004.0,Misc,Atari,0.07
